	news_title	label
1860	‘Yar Shugaban Kasar Amurka Ta Ziyarci Kasar Ivory Coast	Africa
1861	Sauyin Sheka Ya Sa An Kori Dan Majalisar Jiha a Neja	World
1862	Adamawa: 'Yan Bindiga Sun Kashe Wasu Shugabannin Kungiyoyin Fulani	Nigeria
1863	Jama'ar Jihar Kano Sun Yi Mamakin Dage Zabukan Najeriya	Nigeria
1864	Kwararru Sun Nemi a Magance Matsalar Shaye-Shaye a Najeriya	World
1865	Aisha Buhari Tace Bata Bada Umarnin Damke Dogarin Ta Ba	Nigeria
1866	Birtaniya: Theresa May Ta Kalubalanci Jeremy Da Suyi Muhawara	World
1867	Shugabar Hong Kong Ta Yi Magana Kan Batun Masu Zanga-zanga	World
1868	Mahajjatan Jihar Kano Da Kaduna Sun Fuskanci Matsalar Abinci	Nigeria
1869	APC Ta Karyata Zargin Shirin Tube Sarkin Musulmi	Politics
1870	Firayim Ministar New Zealand Na Dab Da Zama Amarya	World
1871	Venezuela: Majalisar Dinkin Duniya Ta Nemi a Kai Zuciya Nesa	World
1872	An Sako Tagwayen Da Yan Bindiga Su Ka Sace a Zamfara	World
1873	Kungiyar ECOWAS Ta Bukaci Gwamnatoci Su Shiga Tsakanin Makiyaya Da Manoma	Africa
1874	Masu Zanga Zanga Sun Sake Bijirewa Hukumomin Hong Kong	World
1875	A Kula Da Masu Tabun Hankali-WHO	World
1876	Wani Jakadan Amurka Na Musamman A Ukraine Ya Yi Murabus	World
1877	Bala Muhd Na PDP Ya Ci Zaben Gwamnan Jahar Bauchi	Politics
1878	An Sake Zanga Zanga Kan Take-Taken Indiya A Kashmir	World
1879	Yan Sanda a Kano Sun Kama Wasu Matasa da Kayan Zabe	Nigeria
1880	Yin Tafiya Kadan Na Kauda Hatsarin Kamuwa Da Ciwon Suga	Nigeria
1881	Jihar Nassarawa ta kaddamar da yaki da cutar kanjamau na tafi da gidanka	Health
1882	Za A Kafa Rundunar JTF A Zamfara	Nigeria
1883	Guguwar Irma: Miliyoyin Mutane Sun Rasa Wutar Lantarki a Florida	World
1884	Trump Ya Gana Da Shugabannin Kamfanin Jirgin Sama Na Boeing 737-Max 8	World
1885	Ana Ci Gaba Da Tashin Hankali A Arewa Maso Gabashin Brazil	World
1886	Boko Haram Ta Halaka Dakarun Najeriya 13	Nigeria
1887	Ayyukan Karfi Na Illa Ga Rayuwar Yara - Inji Hukumar ILO	World
1888	An Daure Wasu Na Hannun Daman Tsohon Shugaban Kasar Algeria	Africa
1889	An Fara Taron Majalisar Manoman Najeriya, Karo Na 43	World
1890	Mutane 11 Sun Mutu A Sabuwar Zanga-Zanga A Sudan	World
1891	Rayuka Fiye Da Goma Suka Salwanta A Harin Da Aka Kai Taraba	World
1892	Gwamnan Jihar Taraba Ya Kai Ziyarar Farko Yankin Mambilla	Nigeria
1893	SOKOTO: Yan Bindiga Sun Kashe Mutum 25	Nigeria
1894	Shugaban Amurka Donald Trump Ya Kammala Ziyarar da Ya Kai Nahiyar Asiya	Africa
1895	Shugaba Donald Trump Na Amurka Yace Za Ayi Wa Aikin Gwamnati Kwaskwarima.	World
1896	Wane Alkawari Buhari Ya Yi wa Mutanen Jihar Borno?	Nigeria
1897	Wasu Fasinjan Jirgin Ruwan Shakatawa Sun Tsallake Rijiya Da Baya	World
1898	Gwamnatin Amurka Na Neman Ta Rage Adadin 'Yan Gudun Hijira Masu Shigowa Kasar.	World
1899	"Kotu Ta Yi Watsi Da Zargin ""Toronto"" Da Ake Ma Bindow"	World
1900	Kwamandan 'Africom' Ya Fara Gudanar Da Ziyara A Nijar	Africa
1901	Kotun Rasha Ta Umurta Tsare Wasu Ma'aikatan Jirgin Ruwan Ukraine	World
1902	Ana Kara Samun Rikici A Siyasar Kasar Haiti	World
1903	Gwamnatin Najeriya Ta Ce Za Ta Gudanar Da Zaben Gaskiya	Politics
1904	MDD Za Ta Taimakawa Nahiyar Afrika	Africa
1905	Ana Kamuwa da Cutar Ebola ta Hanyoyi da Dama	Health
1906	Jihar Bauchi Tayi Gangamin Yaki da Cutar HIV	Health
1907	PDP Na Shirin Kwace Jihohin Jigawa Da Neja	Politics
1908	Cibiyar Hudaibiyya Ta Yi Lacca Kan Shugabanci Da Makomar Al'umma	World
1909	"Shirin ""Rugga"" Ya Janyo Ce-Ce-Ku-Ce a Jihar Filato"	Nigeria
1910	Trump Ya Yabi Kungiyar Tsaro Ta Nato	Africa
1911	Yan Fansho Sun Fara Dariya A Jihar Neja	World
1912	Kasar Taiwan Mallakar Kasar China Ce, Babu Batun Ballewa	World
1913	An Gurfanar Da Wanda Ake Zargi Da Ta'addancin Kashe Mutane 49 a New Zeland a Kotu	World
1914	Shugaban Amurka Yayi Nadamar Ceto 'Yan Wasan Kwallon Kwando Uku daga China	Africa
1915	Matakin Korar Lawal Daura Da Mataimakin Shugaban Nigeria Ya Dauka Kare Dimokradiya Ne	Africa
1916	Zancen Tsame Bauchi Bai Taso Ba ---in ji APC	Politics
1917	Sabon Gwajin Makamin Da Korea Ta Arewa Ta Yi	Nigeria
1918	Sarakunan Gargajiya a Legas Sun Shawarci Jama'a Su Fita Zabe	Nigeria
1919	An kaddamar da sabon asibitin jinyar mata jihar Madarunfa Jamhuriyar Niger	World
1920	Masanan Afrika Sun Tattauna Bukatar Tantance Magani Na Kwarai	World
1921	Amurka Ta Soke Wata Tsohuwar Yarjejeniyar Da Ta Kulla Da Iran	World
1922	An Kashe Mutum 58 a Jerin Hare-haren Da Aka Kai Kabul	World
1923	Za’a Iya Shawo kan Cutar Shan Inna Kafin Shekara Ta 2018	Health
1924	Najeriya Zata Kashe Dala Miliyan 4 Don Kawar Da Gubar Dalma	Nigeria
1925	Gwamna Al Makura, Abdullahi Adamu Sun Lashe Kujerun Sanata	Politics
1926	An Janye Maganin Cutar Kanjamau Tyonex Daga Kasuwa	Health
1927	Zai Yi Wuya 'Yan Majalisa Su Hada Kai Kan Batun DACA:Frederica Wilson	World
1928	An Kawo Karshen Shari’ar Jamhuriyar Nijar da Kamfanin Africard	Africa
1929	Gwamnatin Tarayyar Najeriya ta Tsawaita Hutun Makarantu da Makonni Shida Domin Cutar Ebola	Health
1930	Majalisar Dinkin Duniya Ta Yaba Sabon Binciken Kare Kamuwar Cutar HIV	Health
1931	Shugaba Buhari Ya Daura Damarar Sake Tsayawa Takara	Nigeria
1932	Kwango Ta Ayyana Dokar-Ta-Bacin Polio A Fadin Kasar	Africa
1933	Wadanda Suka Mutu A Rikicin 'Yan Shi'a A Abuja Ya Karu	World
1934	An Yi Jana’izar Jakadan Najeriya a Qatar	World
1935	Amfanin Goge Bakin Yara Sau Biyu Kowacce Rana	World
1936	Bikin Tunawa Da Ranar Demokradiyya Ta Duniya A Jamhuriyar Niger	World
1937	Tsoffin Shugabannin Amurka Sun Hadu A Taron Agaji	World
1938	An Dage Dokar Hana Fita A Babban Birnin Iraqi	World
1939	"An Yankewa ""El Chapo"" Hukuncin Daurin Rai da Rai"	World
1940	Masana Sun Ce A Maida Yaki Da Polio Ya Koma Tun Daga Tushe	World
1941	Hira Da Dr. Sambo Sadiku Kan Raguwar Mutuwar Kananan Yara A Nijar Kashi Na Biyu	Africa
1942	Gobe Alhamis Za A Kammala Zaben Gwamna a Adamawa	Politics
1943	Hukumar Bada Agaji a Gombe Zata Yiwa Yara Allurar Rigakafi a Sansanin 'Yan Gudun Hijira	World
1944	"Zabe: Aisha Buhari Ta Ce Cancanta Za A Bi Ba ""SAK"" Ba"	Nigeria
1945	Najeriya: Matafiya Na Ci Gaba Da Korafi Kan Samun Tikitin Jirgin Kasa	World
1946	An Gudanar Da Taron Hukumomim Kasuwancin Teku Na Afrika Ta Yamma Da Ta Tsakiya A Abuja	World
1947	An Nada Atiku Abubakwar Wazirin Adamawa	Nigeria
1948	Babban Bankin Duniya ya bukaci gwamnatocin kasashen Afrika su kara kaimi a yaki da HIV	World
1949	Gwamnatin Jihar Filato ta Dauki Matakan Kare Jama'arta Daga Kamuwa da Cutar Ebola	Health
1950	Kasashen Afirka Sun Mike Domin Yakar Cututtukan Da Ake Iya Yin Rigakafinsu	World
1951	Jakadiyar Amurka a MDD Zata je Kasashen Afirka Masu Fama da Cutar Ebola	Health
1952	Ana Cece Kuce Akan Ayyukan Kwaskwarimar Fadar Shugaban Jamhuriyar Nijar	Africa
1953	Saudiya Ta Mika Zainab Ga Ofishin Jakadancin Najeriya	Africa
1954	Yamal: MDD Ta Jibge Sojojin Houti a Wasu Muhimman Hanyoyi	Nigeria
1955	Wasu Jami'an Ma'aikatar Sufuri A Nijar Sun Fara Yajin Aikin Gargadi	Africa
1956	AMURKA: Daga Yanzu Duk Wanda Aka Samu da Laifin Yin Lalata da Yara Kanana Za'a Bashi Fasfo Na Musamman	World
1957	Masarautar Brunei Ta Tanadi Hukuncin Kisa Ga Masu Laifin Zina Da Luwadi	World
1958	An Yi Kira Ga Gwamnatin Tarayyar Najeriya Ta Karfafa Kananan Asibitocin Kiwon Lafiya	Africa
1959	Cin Zarafin Musulmai A Kasar China Ya Ja Hankalin Duniya	World
1960	Wata Sabuwar Mahaukaciyar Guguwa Mai Suna Nate Na Barazana Ga Sashin Amurka	World
1961	Mun Yi Nasara a Gwajin Makamin Da Muka Yi - Korea Ta Arewa	World
1962	Jihar Kano na Fafutukar Wayar da Kan Jama’arta Game da Rigakafin Polio	Nigeria
1963	Gwamnatin Ekiti Za Ta Kawo Karshen Rikicin Makiyaya Da Manoma	Nigeria
1964	Sojojin Saman Najeriya Sun Hallaka Wasu 'Yan Bindiga A Jihar Kaduna	World
1965	Zazzabin Lassa yana kashe a kalla mutane dubu uku kowacce shekara a Najeriya.	Health
1966	Lamarin Tsaro Ya Sa MDD Ta Kwashe Wasu Ma’aikatan Agajinta Daga Najeriya	World
1967	Amurka Ta Umarci Dukkan Ma'aikatanta Wadanda Aikinsu Ba Na Musamman Ba Su Bar Mogadishu.	World
1968	Ebola ta Bulla a Kasar Mali	Africa
1969	An Kafa Gidauniyar Farfado Da Harkokin Jihohin Tafkin Chadi	World
1970	An Yi Taron Wayar Da Kan Jama'a Akan Zabe a Jihar Borno	World
1971	Ebola Tayi Kamari a Saliyo	Nigeria
1972	Pakistan Za Ta Cimma Matsaya Da Amurka Kan Mutumin Da Ya Taimaka Wajen Gano Bin Laden	World
1973	An Bullo da Wani Maganin Korar Sauro Mai Aminci	World
1974	Wani Mutu Ya Kashe Mutane 26 a Wata Mijami'a cikin Jihar Texas Nan Amurka	World
1975	An Kaddamar Da Sabon Zagayen Rigakafin Cutar Polio A Jihar Neja	Health
1976	Mata Sun Yi Zanga-Zanga Kan Makomar Zaben Gwamnan Bauchi	Politics
1977	Wasu Sun Koka Akan Shirin Samar Da Takardun Haihuwa a Nijer	World
1978	Ana Jirar Sakamakon Zabe A Kasar Mauritania	World
1979	23 Ga Watan Maris Za a Kammala Zabuka a Jihohi Shida - INEC	Politics
1980	Wani Dalibi Ya Harbe Mutane 19 a Rasha	World
1981	Danbarwar Siyasar Dake Faruwa a Amurka	World
1982	Wani Harin Bazata Da Aka Kai A Syria Ya Hallaka Mutane 27	World
1983	Nigeria Za Ta Karbo Bashin Dala Milyan 150 Domin Yakar Cutar Polio	Health
1984	Gwamnati ta Koka Game Da Yawan Jarirai Masu Cutar Kanjamau	Health
1985	Kotun Kolin Indiya Ta Hana Wani kamfanin Sarrafa Magunguna Yin Wani Sabon Magani	Africa
1986	Buhari Ya Lashe Zaben Shugaban Kasa	Africa
1987	Babbar Kotun Kano Ta Bada Umurnin Dakatar Da Binciken Gwamna Ganduje	Nigeria
1988	Najeriya: Ana Nuna Fargaba Kan Wani Salon Sayen Katin Zabe	World
1989	Ra’ayoyi Mabanbanta Kan Haramta Hakar Ma’adinai a Zamfara	World
1990	Kalaman Shugaba Buhari Na Kara Ta'azzara 'Yan Adawa	Nigeria
1991	Kotu Ta Ce Hukunci Da Fara Ministan Birtaniya Ya Dauka Ya Sabawa Doka	World
1992	Atiku Ya Sha Alwashin Lashe Zaben 2019	Politics
1993	Gwamnatin jihar Bauchi tana shirin yiwa kimanin yara miliyan biyu rigakafi	Nigeria
1994	Lagos Ce Birni Mafi Hatsari A Duniya - Inji Wani Rahoto	World
1995	Matasa Suna Da Damar Bada Gudummuwa A Kasa: J.T. Useni	World
1996	Shugaba Trump Ya Isa Beijing	World
1997	Zaben Fidda Gwani a Jihar Adamawa Da Taraba	Politics
1998	Zazzabin Lassa ya yi sanadin mutuwar mutane dubu biyar a Yammacin Afurka	Africa
1999	An Kori Peter Strzok Daga Cikin Kwamitin Da Robert Mueller Ke Shugabanta	World
2000	Najeriya Da Nijar Suna Aiki Tare Ta Fuskar Difilomasiyya Da Soja-Buratai	Africa
2001	Man Fetur Ya Wadata A Lokacin Kirsimeti	World
2002	Zimbabwe: Mugabe Na Shan Yabo Da Suka	Nigeria
2003	An Gano Wani Sinadari Dake Hana Yaduwar Cutar Daji	Health
2004	Masarautun Jihar Nasarawa Sun Dauki Matakan Samar Da Zaman Lafiya	World
2005	Masana kimiyya a Amurka sun sakewa Sauro fasalin halittar sa	World
2006	Sojojin Myanmar Sun Yi Niyyar Kisan Kare Dangi Ma Kabilar Rohingya - Rahoton MDD	World
2007	Cece Kuce Diplomasiyya Tsakanin Kasashen Duniya akan Iran	World
2008	Yau Ce Ranar Hada Mangunguna Ta Duniya	Nigeria
2009	Dangin Kofi Annan Sun Yi Bankwana Ma Gawarsa	World
2010	Ruwan Da Aka Sako Daga Kasar Kamaru Ya Hadasa Ambaliyar Ruwa A Adamawa Da Taraba	Africa
2011	Burtaniya Na Son Wuce Amurka a Zuba Hannun Jari a Afirka	World
2012	Gwamnatin Jihar Yobe ta Yi hobbasa a yaki da cutar kanjamau	Health
2013	Tasirin Tsohon Shugaba Ibrahim Babangida A Siyasar Nigeria	Politics
2014	Yadda Aka Gudanar Da Zaben Gwamnoni Da Abin Da Ya Biyo Baya	Politics
2015	Najeriya: Shugaba Buhari Ya Karbi Wasu Tsoffin Gwamnoni Biyu	Nigeria
2016	Gwamnatin Pakistan Ta Sasanta Da Kungiyoyin Islama Masu Zanga Zanga.	World
2017	Taron Kabilar Kambari Ya Ja Hankali Kan Zaben Kasa	Politics
2018	Boris Johnson Ya Maye Gurbin Theresa May	World
2019	Sojojin Najeriya Sun Ce Sun Kashe 'Yan Boko Haram Da Dama	Nigeria
2020	Yan Adawan A Kamaru Sun Koka A Kan Yanda 'Yan Sanda Ke Hana Su Zanga Znaga	Africa
2021	Wata Kungiya Ta Sayawa Shugaba Buhari Fom Din Tsayawa Takara	Nigeria
2022	Nijar: Musabbabin Zanga Zangar Da Ta Barke a Maradi	Africa
2023	Ana Cuwa-cuwar Tikitin Jirgin Kasa A Kaduna	World
2024	Kwamitin Lafiya Ya Bukaci A Rika Yiwa Wadanda Suka Manyanta Gwajin Cutar HIV	Health
2025	Cutar Ebola Ta Shafi Lardi Na Biyu A Congo	Health
2026	Yara Miliyan Daya Ake Kokarin ba Maganin Rigakafin Polio Yanzu Haka a Anambra	Health
2027	Gwamnatin Tarayyar Najeriya Ta Kaiyyana Karuwar Ciwon Hanta	Africa
2028	Magungunan Cutar HIV Yana Iya Taimakon Marasa HIV	Health
2029	Taraba: Jam’iyyun Adawa Sun Zargi Gwamnati Jiha Da Cin Zarafin Ma’aikata	World
2030	An Fara Yiwa Dalibai Gwajin Cutar SIDA a Damagaram	Health
2031	Turkiyya Ta Shirya Karbar Ikon Birnin Manbij Dake Hannun Kurdawan Syria	World
2032	Bom Ya Tashi Cikin Ofishin Kamfe A Kudancin Afghanistan	Nigeria
2033	An Rage Wa Tsoffin Gwamnoni Biyu A Najeriya Zaman Gidan Yari	World
2034	Su Waye Ke Hura Wutar Rikicin Jahar Zamfara?	Nigeria
2035	Sajojin Rasha Sun Azabtar Da Mahamat Nour Mamadou	World
2036	Bakin Haure 83 Daga Nahiyar Afirka Sun Mutu a Teku	Nigeria
2037	Akalla Mutane Hudu Sun Mutu A wani Harin Bam A Afghanistan	World
2038	Zamfara: Kotun Koli Ta Kori Karar Jam'iyyar APC	Politics
2039	Hadarin Jirgin Sama Ya Kashe Mutane 19 a Sudan Ta Kudu	Africa
2040	Yan Sandan Faransa Sun Karya Lagon Masu Zanga-Zangar Kasar	World
2041	Asusun tallafi na Bill da Milinda Gates zai tallafa wajen aiwatar da wani sabon salon rigakafin shan inna	World
2042	Ana Ganin Haske a Taron Da Amurka, Taliban Ke Yi Na Sasanta Rikicin Afghanistan	World
2043	Buhari, Atiku Sun Yi Allah Wadai Da Kisan ‘Yar Shugaban Afenifere	Africa
2044	Fiye da mata dubu goma da tamanin ne suke kamuwa cutar dajin bakin mahaifa a Nigeria	Health
